jw-147|last one of y'all everybody get home safe game game|last one of y'all everybody get home safe game game
jw-71|to say it's your world you could do what you want oh bro|to say it's your world you could do what you want oh bro
jw-169|helps the situation pass i also make music talking about certain subjects|helps the situation pass i also make music talking about certain subjects
jw-267|earth so with that being said you can achieve anything if not more than what|earth so with that being said you can achieve anything if not more than what
jw-29|about i know music is just a beautiful thing like like i love myself so much as|about i know music is just a beautiful thing like like i love myself so much as
jw-449|but you just gotta stay true to yourself|but you just gotta stay true to yourself
jw-477|as long as you work hard give it your all and don't listen to what anybody got|as long as you work hard give it your all and don't listen to what anybody got
jw-413|and make sure that you know you're aware of your potential|and make sure that you know you're aware of your potential
jw-840|materialistic money stuff don't really mean nothing like there's still other|materialistic money stuff don't really mean nothing like there's still other
jw-384|to myself i'm like wow all these kids are really here just|to myself i'm like wow all these kids are really here just
jw-97|me talking about certain things can help somebody else do what they're going|me talking about certain things can help somebody else do what they're going
jw-810|as long as you work hard give it your all and don't listen to what anybody got|as long as you work hard give it your all and don't listen to what anybody got
jw-355|because i know that i'm not the only one going through you know what's happening|because i know that i'm not the only one going through you know what's happening
jw-747|and make sure that you know that we're all human beings we all on the same|and make sure that you know that we're all human beings we all on the same
jw-180|i want to tell you that you could do anything you put your mind to a period|i want to tell you that you could do anything you put your mind to a period
jw-498|love for chicago i never really had nothing to hide like it was never really|love for chicago i never really had nothing to hide like it was never really
jw-354|helps the situation pass i also make music talking about certain subjects|helps the situation pass i also make music talking about certain subjects
jw-829|teed up because of me you know the songs that they're singing are you know songs|teed up because of me you know the songs that they're singing are you know songs
jw-514|as long as you work hard give it your all and don't listen to what anybody got|as long as you work hard give it your all and don't listen to what anybody got
jw-797|not to do that going through some music not only is something that kind of|not to do that going through some music not only is something that kind of
jw-844|far as the way i make music the way god made me the way god wired me to do the|far as the way i make music the way god made me the way god wired me to do the
jw-831|love for chicago i never really had nothing to hide like it was never really|love for chicago i never really had nothing to hide like it was never really
jw-96|because i know that i'm not the only one going through you know what's happening|because i know that i'm not the only one going through you know what's happening
jw-578|me talking about certain things can help somebody else do what they're going|me talking about certain things can help somebody else do what they're going
jw-722|emotions you know like it was never not in my conscience in my head to tell me|emotions you know like it was never not in my conscience in my head to tell me
jw-112|you things i say i say on purpose for people to look deeper into and maybe to|you things i say i say on purpose for people to look deeper into and maybe to
jw-293|to say it's your world you could do what you want oh bro|to say it's your world you could do what you want oh bro
jw-246|through as well as me trying to figure it out myself today i still thank god|through as well as me trying to figure it out myself today i still thank god
jw-165|love for chicago i never really had nothing to hide like it was never really|love for chicago i never really had nothing to hide like it was never really
jw-540|because i know that i'm not the only one going through you know what's happening|because i know that i'm not the only one going through you know what's happening
jw-780|realize before about life throughout life is always gonna be a lot of|realize before about life throughout life is always gonna be a lot of
jw-94|not to do that going through some music not only is something that kind of|not to do that going through some music not only is something that kind of
jw-394|through as well as me trying to figure it out myself today i still thank god|through as well as me trying to figure it out myself today i still thank god
jw-633|discouraging people that you know use the word can't and try to hold you back|discouraging people that you know use the word can't and try to hold you back
jw-188|realize before about life throughout life is always gonna be a lot of|realize before about life throughout life is always gonna be a lot of
jw-206|helps the situation pass i also make music talking about certain subjects|helps the situation pass i also make music talking about certain subjects
jw-319|me talking about certain things can help somebody else do what they're going|me talking about certain things can help somebody else do what they're going
jw-526|earth so with that being said you can achieve anything if not more than what|earth so with that being said you can achieve anything if not more than what
jw-509|substance abuse you got you know there's a lot of issues in the world to talk|substance abuse you got you know there's a lot of issues in the world to talk
jw-440|as long as you work hard give it your all and don't listen to what anybody got|as long as you work hard give it your all and don't listen to what anybody got
jw-490|you see other people achieving and that's facts it always feels good to|you see other people achieving and that's facts it always feels good to
jw-101|issues to talk about after that heartbreak right you got anxiety you got|issues to talk about after that heartbreak right you got anxiety you got
jw-173|for everything that you know he's put in front of me|for everything that you know he's put in front of me
jw-338|but you just gotta stay true to yourself|but you just gotta stay true to yourself
jw-682|that came from me i love you all too we're back home so you know it's big|that came from me i love you all too we're back home so you know it's big
jw-552|to say it's your world you could do what you want oh bro|to say it's your world you could do what you want oh bro
jw-91|love for chicago i never really had nothing to hide like it was never really|love for chicago i never really had nothing to hide like it was never really
jw-16|that came from me i love you all too we're back home so you know it's big|that came from me i love you all too we're back home so you know it's big
jw-123|recording and when i'm performing my first tour and i just remember seeing|recording and when i'm performing my first tour and i just remember seeing
jw-5|but you just gotta stay true to yourself|but you just gotta stay true to yourself
jw-374|discouraging people that you know use the word can't and try to hold you back|discouraging people that you know use the word can't and try to hold you back
jw-162|to myself i'm like wow all these kids are really here just|to myself i'm like wow all these kids are really here just
jw-701|period always remember that i love every single|period always remember that i love every single
jw-444|one thing that my mom um instilled in me can't forget to give back no matter what|one thing that my mom um instilled in me can't forget to give back no matter what
jw-214|about i know music is just a beautiful thing like like i love myself so much as|about i know music is just a beautiful thing like like i love myself so much as
jw-471|issues to talk about after that heartbreak right you got anxiety you got|issues to talk about after that heartbreak right you got anxiety you got
jw-678|recording and when i'm performing my first tour and i just remember seeing|recording and when i'm performing my first tour and i just remember seeing
jw-38|you things i say i say on purpose for people to look deeper into and maybe to|you things i say i say on purpose for people to look deeper into and maybe to
jw-256|to say it's your world you could do what you want oh bro|to say it's your world you could do what you want oh bro
jw-812|period always remember that i love every single|period always remember that i love every single
jw-372|help them realize you know something that they didn't|help them realize you know something that they didn't
jw-841|issues to talk about after that heartbreak right you got anxiety you got|issues to talk about after that heartbreak right you got anxiety you got
jw-309|the energy of the crowd it felt crazy you know be me a performance and i think|the energy of the crowd it felt crazy you know be me a performance and i think
jw-653|through as well as me trying to figure it out myself today i still thank god|through as well as me trying to figure it out myself today i still thank god
jw-651|because i know that i'm not the only one going through you know what's happening|because i know that i'm not the only one going through you know what's happening
jw-400|far as the way i make music the way god made me the way god wired me to do the|far as the way i make music the way god made me the way god wired me to do the
jw-458|to myself i'm like wow all these kids are really here just|to myself i'm like wow all these kids are really here just
jw-395|for everything that you know he's put in front of me|for everything that you know he's put in front of me
jw-228|and make sure that you know you're aware of your potential|and make sure that you know you're aware of your potential
jw-675|you see other people achieving and that's facts it always feels good to|you see other people achieving and that's facts it always feels good to
jw-283|through as well as me trying to figure it out myself today i still thank god|through as well as me trying to figure it out myself today i still thank god
jw-185|one thing that my mom um instilled in me can't forget to give back no matter what|one thing that my mom um instilled in me can't forget to give back no matter what
jw-752|recording and when i'm performing my first tour and i just remember seeing|recording and when i'm performing my first tour and i just remember seeing
jw-56|emotions you know like it was never not in my conscience in my head to tell me|emotions you know like it was never not in my conscience in my head to tell me
jw-808|things that i do and to change the world the way that i can before i get up out|things that i do and to change the world the way that i can before i get up out
jw-670|discouraging people that you know use the word can't and try to hold you back|discouraging people that you know use the word can't and try to hold you back
jw-731|substance abuse you got you know there's a lot of issues in the world to talk|substance abuse you got you know there's a lot of issues in the world to talk
jw-406|last one of y'all everybody get home safe game game|last one of y'all everybody get home safe game game
jw-692|materialistic money stuff don't really mean nothing like there's still other|materialistic money stuff don't really mean nothing like there's still other
jw-87|the energy of the crowd it felt crazy you know be me a performance and i think|the energy of the crowd it felt crazy you know be me a performance and i think
jw-657|substance abuse you got you know there's a lot of issues in the world to talk|substance abuse you got you know there's a lot of issues in the world to talk
jw-725|because i know that i'm not the only one going through you know what's happening|because i know that i'm not the only one going through you know what's happening
jw-284|for everything that you know he's put in front of me|for everything that you know he's put in front of me
jw-815|you things i say i say on purpose for people to look deeper into and maybe to|you things i say i say on purpose for people to look deeper into and maybe to
jw-220|period always remember that i love every single|period always remember that i love every single
jw-98|through as well as me trying to figure it out myself today i still thank god|through as well as me trying to figure it out myself today i still thank god
jw-77|realize before about life throughout life is always gonna be a lot of|realize before about life throughout life is always gonna be a lot of
jw-312|that came from me i love you all too we're back home so you know it's big|that came from me i love you all too we're back home so you know it's big
jw-199|to myself i'm like wow all these kids are really here just|to myself i'm like wow all these kids are really here just
jw-58|helps the situation pass i also make music talking about certain subjects|helps the situation pass i also make music talking about certain subjects
jw-785|earth so with that being said you can achieve anything if not more than what|earth so with that being said you can achieve anything if not more than what
jw-55|no filter in my head like would it be not cool to talk about your|no filter in my head like would it be not cool to talk about your
jw-647|no filter in my head like would it be not cool to talk about your|no filter in my head like would it be not cool to talk about your
jw-62|for everything that you know he's put in front of me|for everything that you know he's put in front of me
jw-827|the energy of the crowd it felt crazy you know be me a performance and i think|the energy of the crowd it felt crazy you know be me a performance and i think
jw-646|love for chicago i never really had nothing to hide like it was never really|love for chicago i never really had nothing to hide like it was never really
jw-660|things that i do and to change the world the way that i can before i get up out|things that i do and to change the world the way that i can before i get up out
jw-155|and make sure that you know that we're all human beings we all on the same|and make sure that you know that we're all human beings we all on the same
jw-224|help them realize you know something that they didn't|help them realize you know something that they didn't
jw-68|things that i do and to change the world the way that i can before i get up out|things that i do and to change the world the way that i can before i get up out
jw-688|because i know that i'm not the only one going through you know what's happening|because i know that i'm not the only one going through you know what's happening
jw-505|through as well as me trying to figure it out myself today i still thank god|through as well as me trying to figure it out myself today i still thank god
jw-240|no filter in my head like would it be not cool to talk about your|no filter in my head like would it be not cool to talk about your
jw-401|things that i do and to change the world the way that i can before i get up out|things that i do and to change the world the way that i can before i get up out
jw-145|to say it's your world you could do what you want oh bro|to say it's your world you could do what you want oh bro
jw-579|through as well as me trying to figure it out myself today i still thank god|through as well as me trying to figure it out myself today i still thank god
jw-85|feelings every show i give my all times i enjoy myself the most is when i'm|feelings every show i give my all times i enjoy myself the most is when i'm
jw-332|last one of y'all everybody get home safe game game|last one of y'all everybody get home safe game game
jw-566|feelings every show i give my all times i enjoy myself the most is when i'm|feelings every show i give my all times i enjoy myself the most is when i'm
jw-72|period always remember that i love every single|period always remember that i love every single
jw-623|things that i do and to change the world the way that i can before i get up out|things that i do and to change the world the way that i can before i get up out
jw-144|as long as you work hard give it your all and don't listen to what anybody got|as long as you work hard give it your all and don't listen to what anybody got
jw-83|you see other people achieving and that's facts it always feels good to|you see other people achieving and that's facts it always feels good to
jw-39|help them realize you know something that they didn't|help them realize you know something that they didn't
jw-40|realize before about life throughout life is always gonna be a lot of|realize before about life throughout life is always gonna be a lot of
jw-665|last one of y'all everybody get home safe game game|last one of y'all everybody get home safe game game
jw-656|issues to talk about after that heartbreak right you got anxiety you got|issues to talk about after that heartbreak right you got anxiety you got
jw-488|and make sure that you know that we're all human beings we all on the same|and make sure that you know that we're all human beings we all on the same
jw-43|and make sure that you know you're aware of your potential|and make sure that you know you're aware of your potential
jw-110|last one of y'all everybody get home safe game game|last one of y'all everybody get home safe game game
jw-150|help them realize you know something that they didn't|help them realize you know something that they didn't
jw-715|recording and when i'm performing my first tour and i just remember seeing|recording and when i'm performing my first tour and i just remember seeing
jw-242|not to do that going through some music not only is something that kind of|not to do that going through some music not only is something that kind of
jw-433|materialistic money stuff don't really mean nothing like there's still other|materialistic money stuff don't really mean nothing like there's still other
jw-671|but you just gotta stay true to yourself|but you just gotta stay true to yourself
jw-278|emotions you know like it was never not in my conscience in my head to tell me|emotions you know like it was never not in my conscience in my head to tell me
jw-297|you things i say i say on purpose for people to look deeper into and maybe to|you things i say i say on purpose for people to look deeper into and maybe to
jw-456|recording and when i'm performing my first tour and i just remember seeing|recording and when i'm performing my first tour and i just remember seeing
jw-252|far as the way i make music the way god made me the way god wired me to do the|far as the way i make music the way god made me the way god wired me to do the
jw-389|emotions you know like it was never not in my conscience in my head to tell me|emotions you know like it was never not in my conscience in my head to tell me
jw-75|you things i say i say on purpose for people to look deeper into and maybe to|you things i say i say on purpose for people to look deeper into and maybe to
jw-408|you things i say i say on purpose for people to look deeper into and maybe to|you things i say i say on purpose for people to look deeper into and maybe to
jw-18|no filter in my head like would it be not cool to talk about your|no filter in my head like would it be not cool to talk about your
jw-847|as long as you work hard give it your all and don't listen to what anybody got|as long as you work hard give it your all and don't listen to what anybody got
jw-461|love for chicago i never really had nothing to hide like it was never really|love for chicago i never really had nothing to hide like it was never really
jw-700|to say it's your world you could do what you want oh bro|to say it's your world you could do what you want oh bro
jw-196|feelings every show i give my all times i enjoy myself the most is when i'm|feelings every show i give my all times i enjoy myself the most is when i'm
jw-410|realize before about life throughout life is always gonna be a lot of|realize before about life throughout life is always gonna be a lot of
jw-453|you see other people achieving and that's facts it always feels good to|you see other people achieving and that's facts it always feels good to
jw-663|to say it's your world you could do what you want oh bro|to say it's your world you could do what you want oh bro
jw-277|no filter in my head like would it be not cool to talk about your|no filter in my head like would it be not cool to talk about your
jw-620|substance abuse you got you know there's a lot of issues in the world to talk|substance abuse you got you know there's a lot of issues in the world to talk
jw-17|love for chicago i never really had nothing to hide like it was never really|love for chicago i never really had nothing to hide like it was never really
jw-0|one thing that my mom um instilled in me can't forget to give back no matter what|one thing that my mom um instilled in me can't forget to give back no matter what
jw-403|as long as you work hard give it your all and don't listen to what anybody got|as long as you work hard give it your all and don't listen to what anybody got
jw-445|you things i say i say on purpose for people to look deeper into and maybe to|you things i say i say on purpose for people to look deeper into and maybe to
jw-218|as long as you work hard give it your all and don't listen to what anybody got|as long as you work hard give it your all and don't listen to what anybody got
jw-746|and make sure that you know you're aware of your potential|and make sure that you know you're aware of your potential
jw-553|period always remember that i love every single|period always remember that i love every single
jw-538|not to do that going through some music not only is something that kind of|not to do that going through some music not only is something that kind of
jw-157|you see other people achieving and that's facts it always feels good to|you see other people achieving and that's facts it always feels good to
jw-802|for everything that you know he's put in front of me|for everything that you know he's put in front of me
jw-105|things that i do and to change the world the way that i can before i get up out|things that i do and to change the world the way that i can before i get up out
jw-837|me talking about certain things can help somebody else do what they're going|me talking about certain things can help somebody else do what they're going
jw-303|and make sure that you know that we're all human beings we all on the same|and make sure that you know that we're all human beings we all on the same
jw-437|far as the way i make music the way god made me the way god wired me to do the|far as the way i make music the way god made me the way god wired me to do the
jw-786|you see other people achieving and that's facts it always feels good to|you see other people achieving and that's facts it always feels good to
jw-130|emotions you know like it was never not in my conscience in my head to tell me|emotions you know like it was never not in my conscience in my head to tell me
jw-615|me talking about certain things can help somebody else do what they're going|me talking about certain things can help somebody else do what they're going
jw-641|recording and when i'm performing my first tour and i just remember seeing|recording and when i'm performing my first tour and i just remember seeing
jw-178|far as the way i make music the way god made me the way god wired me to do the|far as the way i make music the way god made me the way god wired me to do the
jw-344|feelings every show i give my all times i enjoy myself the most is when i'm|feelings every show i give my all times i enjoy myself the most is when i'm
jw-546|substance abuse you got you know there's a lot of issues in the world to talk|substance abuse you got you know there's a lot of issues in the world to talk
jw-586|things that i do and to change the world the way that i can before i get up out|things that i do and to change the world the way that i can before i get up out
jw-414|and make sure that you know that we're all human beings we all on the same|and make sure that you know that we're all human beings we all on the same
jw-296|one thing that my mom um instilled in me can't forget to give back no matter what|one thing that my mom um instilled in me can't forget to give back no matter what
jw-834|not to do that going through some music not only is something that kind of|not to do that going through some music not only is something that kind of
jw-42|but you just gotta stay true to yourself|but you just gotta stay true to yourself
jw-217|i want to tell you that you could do anything you put your mind to a period|i want to tell you that you could do anything you put your mind to a period
jw-299|realize before about life throughout life is always gonna be a lot of|realize before about life throughout life is always gonna be a lot of
jw-203|no filter in my head like would it be not cool to talk about your|no filter in my head like would it be not cool to talk about your
jw-684|no filter in my head like would it be not cool to talk about your|no filter in my head like would it be not cool to talk about your
jw-839|for everything that you know he's put in front of me|for everything that you know he's put in front of me
jw-522|discouraging people that you know use the word can't and try to hold you back|discouraging people that you know use the word can't and try to hold you back
jw-606|to myself i'm like wow all these kids are really here just|to myself i'm like wow all these kids are really here just
jw-549|things that i do and to change the world the way that i can before i get up out|things that i do and to change the world the way that i can before i get up out
jw-282|me talking about certain things can help somebody else do what they're going|me talking about certain things can help somebody else do what they're going
jw-108|to say it's your world you could do what you want oh bro|to say it's your world you could do what you want oh bro
jw-550|i want to tell you that you could do anything you put your mind to a period|i want to tell you that you could do anything you put your mind to a period
jw-610|no filter in my head like would it be not cool to talk about your|no filter in my head like would it be not cool to talk about your
jw-601|you see other people achieving and that's facts it always feels good to|you see other people achieving and that's facts it always feels good to
jw-47|come back home and feel the love and spread love it's one of the best|come back home and feel the love and spread love it's one of the best
jw-238|that came from me i love you all too we're back home so you know it's big|that came from me i love you all too we're back home so you know it's big
jw-318|because i know that i'm not the only one going through you know what's happening|because i know that i'm not the only one going through you know what's happening
jw-493|recording and when i'm performing my first tour and i just remember seeing|recording and when i'm performing my first tour and i just remember seeing
jw-548|far as the way i make music the way god made me the way god wired me to do the|far as the way i make music the way god made me the way god wired me to do the
jw-463|emotions you know like it was never not in my conscience in my head to tell me|emotions you know like it was never not in my conscience in my head to tell me
jw-276|love for chicago i never really had nothing to hide like it was never really|love for chicago i never really had nothing to hide like it was never really
jw-216|things that i do and to change the world the way that i can before i get up out|things that i do and to change the world the way that i can before i get up out
jw-373|realize before about life throughout life is always gonna be a lot of|realize before about life throughout life is always gonna be a lot of
jw-512|things that i do and to change the world the way that i can before i get up out|things that i do and to change the world the way that i can before i get up out
jw-342|you see other people achieving and that's facts it always feels good to|you see other people achieving and that's facts it always feels good to
jw-325|about i know music is just a beautiful thing like like i love myself so much as|about i know music is just a beautiful thing like like i love myself so much as
jw-503|because i know that i'm not the only one going through you know what's happening|because i know that i'm not the only one going through you know what's happening
jw-262|realize before about life throughout life is always gonna be a lot of|realize before about life throughout life is always gonna be a lot of
jw-363|far as the way i make music the way god made me the way god wired me to do the|far as the way i make music the way god made me the way god wired me to do the
jw-729|materialistic money stuff don't really mean nothing like there's still other|materialistic money stuff don't really mean nothing like there's still other
jw-645|that came from me i love you all too we're back home so you know it's big|that came from me i love you all too we're back home so you know it's big
jw-598|and make sure that you know you're aware of your potential|and make sure that you know you're aware of your potential
jw-436|about i know music is just a beautiful thing like like i love myself so much as|about i know music is just a beautiful thing like like i love myself so much as
jw-74|one thing that my mom um instilled in me can't forget to give back no matter what|one thing that my mom um instilled in me can't forget to give back no matter what
jw-557|help them realize you know something that they didn't|help them realize you know something that they didn't
jw-803|materialistic money stuff don't really mean nothing like there's still other|materialistic money stuff don't really mean nothing like there's still other
jw-305|you see other people achieving and that's facts it always feels good to|you see other people achieving and that's facts it always feels good to
jw-191|and make sure that you know you're aware of your potential|and make sure that you know you're aware of your potential
jw-836|because i know that i'm not the only one going through you know what's happening|because i know that i'm not the only one going through you know what's happening
jw-347|to myself i'm like wow all these kids are really here just|to myself i'm like wow all these kids are really here just
jw-151|realize before about life throughout life is always gonna be a lot of|realize before about life throughout life is always gonna be a lot of
jw-201|that came from me i love you all too we're back home so you know it's big|that came from me i love you all too we're back home so you know it's big
jw-583|substance abuse you got you know there's a lot of issues in the world to talk|substance abuse you got you know there's a lot of issues in the world to talk
jw-310|to myself i'm like wow all these kids are really here just|to myself i'm like wow all these kids are really here just
jw-736|as long as you work hard give it your all and don't listen to what anybody got|as long as you work hard give it your all and don't listen to what anybody got
jw-523|but you just gotta stay true to yourself|but you just gotta stay true to yourself
jw-554|last one of y'all everybody get home safe game game|last one of y'all everybody get home safe game game
jw-292|as long as you work hard give it your all and don't listen to what anybody got|as long as you work hard give it your all and don't listen to what anybody got
jw-783|and make sure that you know you're aware of your potential|and make sure that you know you're aware of your potential
jw-368|period always remember that i love every single|period always remember that i love every single
jw-426|emotions you know like it was never not in my conscience in my head to tell me|emotions you know like it was never not in my conscience in my head to tell me
jw-390|not to do that going through some music not only is something that kind of|not to do that going through some music not only is something that kind of
jw-222|one thing that my mom um instilled in me can't forget to give back no matter what|one thing that my mom um instilled in me can't forget to give back no matter what
jw-450|and make sure that you know you're aware of your potential|and make sure that you know you're aware of your potential
jw-530|recording and when i'm performing my first tour and i just remember seeing|recording and when i'm performing my first tour and i just remember seeing
jw-582|issues to talk about after that heartbreak right you got anxiety you got|issues to talk about after that heartbreak right you got anxiety you got
jw-322|materialistic money stuff don't really mean nothing like there's still other|materialistic money stuff don't really mean nothing like there's still other
jw-754|to myself i'm like wow all these kids are really here just|to myself i'm like wow all these kids are really here just
jw-690|through as well as me trying to figure it out myself today i still thank god|through as well as me trying to figure it out myself today i still thank god
jw-733|far as the way i make music the way god made me the way god wired me to do the|far as the way i make music the way god made me the way god wired me to do the
jw-141|far as the way i make music the way god made me the way god wired me to do the|far as the way i make music the way god made me the way god wired me to do the
jw-25|for everything that you know he's put in front of me|for everything that you know he's put in front of me
jw-585|far as the way i make music the way god made me the way god wired me to do the|far as the way i make music the way god made me the way god wired me to do the
